backend,size_label,test_type,session_ts,run,row_count,elapsed_ms,total_bytes,total_mb,object_count,object_size_mb,throughput_mb_s,list_requests,scan_ms,agg_ms,rows_scanned,rows_matched,num_groups,preset_name,filter_region,filter_event_type,filter_character,filter_mood,filter_date_from,filter_date_to,validation_ms,metadata_ms
azure,test,scan/v1,2026-05-13T10:32:42.551382+00:00,1,1000,405.5694999406114,,,1,,,,403.28566601965576,2.283833920955658,1000,75,15,v1,Pemberley,,,,1812-01-01,1812-07-01,,
azure,test,scan/v1,2026-05-13T10:32:42.551382+00:00,2,1000,106.65433399844915,,,1,,,,106.38091701548547,0.2734169829636812,1000,75,15,v1,Pemberley,,,,1812-01-01,1812-07-01,,
azure,test,scan/v1,2026-05-13T10:32:42.551382+00:00,3,1000,112.94474999886006,,,1,,,,112.45899996720254,0.48575003165751696,1000,75,15,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,S,upload,2026-05-13T20:12:23.271119+00:00,1,3580000,138108.4504579194,1000725195,954.3659162521362,4,238.59147906303406,6.910264455851848,,,,,,,,,,,,,,,
s3,S,upload,2026-05-13T20:12:23.271119+00:00,2,3580000,89499.96037501842,1000725195,954.3659162521362,4,238.59147906303406,10.663311047884248,,,,,,,,,,,,,,,
s3,S,upload,2026-05-13T20:12:23.271119+00:00,3,3580000,90127.85962503403,1000725195,954.3659162521362,4,238.59147906303406,10.589022309224465,,,,,,,,,,,,,,,
s3,S,upload,2026-05-13T20:12:23.271119+00:00,4,3580000,88682.52316699363,1000725195,954.3659162521362,4,238.59147906303406,10.761600845016751,,,,,,,,,,,,,,,
s3,S,upload,2026-05-13T20:12:23.271119+00:00,5,3580000,91849.65320804622,1000725195,954.3659162521362,4,238.59147906303406,10.39052280459271,,,,,,,,,,,,,,,
s3,S,download,2026-05-13T20:12:23.271119+00:00,1,3580000,27629.053250071593,1000725195,954.3659162521362,4,238.59147906303406,34.54211433211753,,,,,,,,,,,,,,,
s3,S,download,2026-05-13T20:12:23.271119+00:00,2,3580000,26552.038624999113,1000725195,954.3659162521362,4,238.59147906303406,35.94322566831413,,,,,,,,,,,,,,,
s3,S,download,2026-05-13T20:12:23.271119+00:00,3,3580000,26214.010416995734,1000725195,954.3659162521362,4,238.59147906303406,36.40671156647506,,,,,,,,,,,,,,,
s3,S,download,2026-05-13T20:12:23.271119+00:00,4,3580000,27145.17345803324,1000725195,954.3659162521362,4,238.59147906303406,35.15784924813972,,,,,,,,,,,,,,,
s3,S,download,2026-05-13T20:12:23.271119+00:00,5,3580000,25808.39816702064,1000725195,954.3659162521362,4,238.59147906303406,36.97888997511191,,,,,,,,,,,,,,,
s3,S,listing,2026-05-13T20:12:23.271119+00:00,1,3580000,65.06470800377429,,,4,,,1,,,,,,,,,,,,,,
s3,S,listing,2026-05-13T20:12:23.271119+00:00,2,3580000,64.77941700723022,,,4,,,1,,,,,,,,,,,,,,
s3,S,listing,2026-05-13T20:12:23.271119+00:00,3,3580000,64.41366695798934,,,4,,,1,,,,,,,,,,,,,,
s3,S,listing,2026-05-13T20:12:23.271119+00:00,4,3580000,65.64816599711776,,,4,,,1,,,,,,,,,,,,,,
s3,S,listing,2026-05-13T20:12:23.271119+00:00,5,3580000,68.35541606415063,,,4,,,1,,,,,,,,,,,,,,
s3,S,scan/v1,2026-05-13T20:12:23.271119+00:00,1,3580000,28462.984082987532,,,4,,,,28450.68829203956,12.295790947973728,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,S,scan/v1,2026-05-13T20:12:23.271119+00:00,2,3580000,29898.115583113395,,,4,,,,29895.216125063598,2.8994580497965217,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,S,scan/v1,2026-05-13T20:12:23.271119+00:00,3,3580000,26846.89020807855,,,4,,,,26844.44983303547,2.440375043079257,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,S,scan/v1,2026-05-13T20:12:23.271119+00:00,4,3580000,28396.633583004586,,,4,,,,28394.235915970057,2.3976670345291495,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,S,scan/v1,2026-05-13T20:12:23.271119+00:00,5,3580000,27395.485332002863,,,4,,,,27393.088666023687,2.3966659791767597,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,S,scan/v2,2026-05-13T20:12:23.271119+00:00,1,3580000,25902.565999887884,,,4,,,,25899.417374981567,3.1486249063163996,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,S,scan/v2,2026-05-13T20:12:23.271119+00:00,2,3580000,27675.201541977003,,,4,,,,27673.437208053656,1.7643339233472943,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,S,scan/v2,2026-05-13T20:12:23.271119+00:00,3,3580000,29550.435959012248,,,4,,,,29548.62050001975,1.8154589924961329,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,S,scan/v2,2026-05-13T20:12:23.271119+00:00,4,3580000,32516.04329084512,,,4,,,,32514.05995793175,1.9833329133689404,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,S,scan/v2,2026-05-13T20:12:23.271119+00:00,5,3580000,27546.70670698397,,,4,,,,27545.197541010566,1.5091659734025598,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,S,scan/v3,2026-05-13T20:12:23.271119+00:00,1,3580000,26223.76358299516,,,4,,,,26222.15749998577,1.606083009392023,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,S,scan/v3,2026-05-13T20:12:23.271119+00:00,2,3580000,29571.242083911784,,,4,,,,29569.634291925468,1.6077919863164425,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,S,scan/v3,2026-05-13T20:12:23.271119+00:00,3,3580000,31871.818791958503,,,4,,,,31870.26999995578,1.548792002722621,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,S,scan/v3,2026-05-13T20:12:23.271119+00:00,4,3580000,28590.787834022194,,,4,,,,28581.909334054217,8.878499967977405,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,S,scan/v3,2026-05-13T20:12:23.271119+00:00,5,3580000,36694.52162494417,,,4,,,,36693.30162496772,1.2199999764561653,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,S,scan/v4,2026-05-13T20:12:23.271119+00:00,1,3580000,35004.15579287801,,,4,,,,35003.26820893679,0.8875839412212372,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
s3,S,scan/v4,2026-05-13T20:12:23.271119+00:00,2,3580000,31552.77324898634,,,4,,,,31548.268583021127,4.504665965214372,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
s3,S,scan/v4,2026-05-13T20:12:23.271119+00:00,3,3580000,27024.453833000734,,,4,,,,27022.778625017963,1.6752079827710986,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
s3,S,scan/v4,2026-05-13T20:12:23.271119+00:00,4,3580000,38731.30383202806,,,4,,,,38730.218916083686,1.0849159443750978,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
s3,S,scan/v4,2026-05-13T20:12:23.271119+00:00,5,3580000,28000.718123978004,,,4,,,,27999.23470802605,1.4834159519523382,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
s3,S,scan/v5,2026-05-13T20:12:23.271119+00:00,1,3580000,30230.56095803622,,,4,,,,30214.61324999109,15.947708045132458,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
s3,S,scan/v5,2026-05-13T20:12:23.271119+00:00,2,3580000,34495.34183309879,,,4,,,,34478.43350004405,16.908333054743707,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
s3,S,scan/v5,2026-05-13T20:12:23.271119+00:00,3,3580000,31371.474790968932,,,4,,,,31356.35324998293,15.121540986001492,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
s3,S,scan/v5,2026-05-13T20:12:23.271119+00:00,4,3580000,31346.570749999955,,,4,,,,31331.464541959576,15.106208040378988,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
s3,S,scan/v5,2026-05-13T20:12:23.271119+00:00,5,3580000,33462.365000043064,,,4,,,,33447.86395900883,14.50104103423655,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
s3,S,scan/v6,2026-05-13T20:12:23.271119+00:00,1,3580000,28975.740457884967,,,4,,,,28971.259665908292,4.480791976675391,3580000,446535,16,v6,Longbourn,,,,,,,
s3,S,scan/v6,2026-05-13T20:12:23.271119+00:00,2,3580000,32718.433124013245,,,4,,,,32714.95929104276,3.473832970485091,3580000,446535,16,v6,Longbourn,,,,,,,
s3,S,scan/v6,2026-05-13T20:12:23.271119+00:00,3,3580000,37095.97241692245,,,4,,,,37091.345291933976,4.627124988473952,3580000,446535,16,v6,Longbourn,,,,,,,
s3,S,scan/v6,2026-05-13T20:12:23.271119+00:00,4,3580000,33043.1493751239,,,4,,,,33040.29733303469,2.852042089216411,3580000,446535,16,v6,Longbourn,,,,,,,
s3,S,scan/v6,2026-05-13T20:12:23.271119+00:00,5,3580000,28412.593459011987,,,4,,,,28396.933499956504,15.659959055483341,3580000,446535,16,v6,Longbourn,,,,,,,
s3,S,scan/v7,2026-05-13T20:12:23.271119+00:00,1,3580000,28889.917416032404,,,4,,,,28887.5518750865,2.3655409459024668,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
s3,S,scan/v7,2026-05-13T20:12:23.271119+00:00,2,3580000,31952.265124069527,,,4,,,,31950.10216603987,2.1629580296576023,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
s3,S,scan/v7,2026-05-13T20:12:23.271119+00:00,3,3580000,33040.599833009765,,,4,,,,33038.3120829938,2.287750015966594,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
s3,S,scan/v7,2026-05-13T20:12:23.271119+00:00,4,3580000,32473.04899885785,,,4,,,,32470.690207905136,2.3587909527122974,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
s3,S,scan/v7,2026-05-13T20:12:23.271119+00:00,5,3580000,28413.409542059526,,,4,,,,28411.39329201542,2.016250044107437,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
s3,S,publish,2026-05-13T20:12:23.271119+00:00,1,3580000,3265.8894590567797,,,4,,,,,,,,,,,,,,,,2773.225583950989,492.6638751057908
s3,S,publish,2026-05-13T20:12:23.271119+00:00,2,3580000,2576.458542025648,,,4,,,,,,,,,,,,,,,,2276.488041970879,299.9705000547692
s3,S,publish,2026-05-13T20:12:23.271119+00:00,3,3580000,2588.4865000844,,,4,,,,,,,,,,,,,,,,2284.9119170568883,303.57458302751184
s3,S,publish,2026-05-13T20:12:23.271119+00:00,4,3580000,2354.102374985814,,,4,,,,,,,,,,,,,,,,2047.849209047854,306.25316593796015
s3,S,publish,2026-05-13T20:12:23.271119+00:00,5,3580000,2608.52220794186,,,4,,,,,,,,,,,,,,,,2303.9342910051346,304.5879169367254
azure,S,upload,2026-05-13T20:12:23.271119+00:00,1,3580000,96333.97699997295,1000725195,954.3659162521362,4,238.59147906303406,9.906846431269045,,,,,,,,,,,,,,,
azure,S,upload,2026-05-13T20:12:23.271119+00:00,2,3580000,92916.88670800067,1000725195,954.3659162521362,4,238.59147906303406,10.271178362349929,,,,,,,,,,,,,,,
azure,S,upload,2026-05-13T20:12:23.271119+00:00,3,3580000,92873.39449999854,1000725195,954.3659162521362,4,238.59147906303406,10.275988310647472,,,,,,,,,,,,,,,
azure,S,upload,2026-05-13T20:12:23.271119+00:00,4,3580000,94674.75254193414,1000725195,954.3659162521362,4,238.59147906303406,10.080469086300706,,,,,,,,,,,,,,,
azure,S,upload,2026-05-13T20:12:23.271119+00:00,5,3580000,89602.04104101285,1000725195,954.3659162521362,4,238.59147906303406,10.651162687413578,,,,,,,,,,,,,,,
azure,S,listing,2026-05-13T20:12:23.271119+00:00,1,3580000,63.78662504721433,,,4,,,1,,,,,,,,,,,,,,
azure,S,listing,2026-05-13T20:12:23.271119+00:00,2,3580000,64.1968339914456,,,4,,,1,,,,,,,,,,,,,,
azure,S,listing,2026-05-13T20:12:23.271119+00:00,3,3580000,75.99379098974168,,,4,,,1,,,,,,,,,,,,,,
azure,S,listing,2026-05-13T20:12:23.271119+00:00,4,3580000,66.26466696616262,,,4,,,1,,,,,,,,,,,,,,
azure,S,listing,2026-05-13T20:12:23.271119+00:00,5,3580000,69.52058407478034,,,4,,,1,,,,,,,,,,,,,,
azure,S,scan/v1,2026-05-13T20:12:23.271119+00:00,1,3580000,27501.182458014227,,,4,,,,27489.243707968853,11.938750045374036,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
azure,S,scan/v1,2026-05-13T20:12:23.271119+00:00,2,3580000,30235.386583954096,,,4,,,,30230.022999923676,5.363584030419588,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
azure,S,scan/v1,2026-05-13T20:12:23.271119+00:00,3,3580000,28995.819167001173,,,4,,,,28985.56137504056,10.25779196061194,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
azure,S,scan/v1,2026-05-13T20:12:23.271119+00:00,4,3580000,31109.76949997712,,,4,,,,31100.520707899705,9.248792077414691,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
azure,S,scan/v1,2026-05-13T20:12:23.271119+00:00,5,3580000,27626.717458013445,,,4,,,,27622.707917005755,4.009541007690132,3580000,222591,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
azure,S,scan/v2,2026-05-13T20:12:23.271119+00:00,1,3580000,29520.33962495625,,,4,,,,29514.00724996347,6.332374992780387,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
azure,S,scan/v2,2026-05-13T20:12:23.271119+00:00,2,3580000,28367.393416003324,,,4,,,,28355.453290976584,11.940125026740134,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
azure,S,scan/v2,2026-05-13T20:12:23.271119+00:00,3,3580000,28654.8949170392,,,4,,,,28647.76099997107,7.133917068131268,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
azure,S,scan/v2,2026-05-13T20:12:23.271119+00:00,4,3580000,32317.534792004153,,,4,,,,32304.176292032935,13.358499971218407,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
azure,S,scan/v2,2026-05-13T20:12:23.271119+00:00,5,3580000,31954.43208294455,,,4,,,,31948.135791928507,6.2962910160422325,3580000,130381,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
azure,S,scan/v3,2026-05-13T20:12:23.271119+00:00,1,3580000,30234.74904196337,,,4,,,,30231.063417042606,3.6856249207630754,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
azure,S,scan/v3,2026-05-13T20:12:23.271119+00:00,2,3580000,29782.832624041475,,,4,,,,29774.202833068557,8.629790972918272,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
azure,S,scan/v3,2026-05-13T20:12:23.271119+00:00,3,3580000,27318.728666054085,,,4,,,,27313.418416073546,5.3102499805390835,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
azure,S,scan/v3,2026-05-13T20:12:23.271119+00:00,4,3580000,29170.446708099917,,,4,,,,29167.94562502764,2.5010830722749233,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
azure,S,scan/v3,2026-05-13T20:12:23.271119+00:00,5,3580000,30592.097876011394,,,4,,,,30572.868834016845,19.229041994549334,3580000,28055,16,v3,Pemberley,,Mr. Darcy,,,,,
azure,S,scan/v4,2026-05-13T20:12:23.271119+00:00,1,3580000,29457.793624023907,,,4,,,,29454.03516595252,3.7584580713883042,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
azure,S,scan/v4,2026-05-13T20:12:23.271119+00:00,2,3580000,30051.830707816407,,,4,,,,30038.713582907803,13.117124908603728,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
azure,S,scan/v4,2026-05-13T20:12:23.271119+00:00,3,3580000,30867.6581250038,,,4,,,,30858.63262496423,9.025500039570034,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
azure,S,scan/v4,2026-05-13T20:12:23.271119+00:00,4,3580000,28005.147792049684,,,4,,,,28000.389000051655,4.758791998028755,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
azure,S,scan/v4,2026-05-13T20:12:23.271119+00:00,5,3580000,35121.81791686453,,,4,,,,35115.17354194075,6.6443749237805605,3580000,18560,1,v4,,proposal_rejected,,mortified,,,,
azure,S,scan/v5,2026-05-13T20:12:23.271119+00:00,1,3580000,40252.19416699838,,,4,,,,40223.91912492458,28.27504207380116,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
azure,S,scan/v5,2026-05-13T20:12:23.271119+00:00,2,3580000,33383.049458032474,,,4,,,,33364.682457991876,18.367000040598214,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
azure,S,scan/v5,2026-05-13T20:12:23.271119+00:00,3,3580000,28358.36808301974,,,4,,,,28339.219582965598,19.14850005414337,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
azure,S,scan/v5,2026-05-13T20:12:23.271119+00:00,4,3580000,46548.24770905543,,,4,,,,46529.9892090261,18.258500029332936,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
azure,S,scan/v5,2026-05-13T20:12:23.271119+00:00,5,3580000,29803.42491704505,,,4,,,,29777.782708057202,25.64220898784697,3580000,1804440,16,v5,,,,,1812-03-01,1812-09-01,,
azure,S,scan/v6,2026-05-13T20:12:23.271119+00:00,1,3580000,29297.133291955106,,,4,,,,29289.99349998776,7.139791967347264,3580000,446535,16,v6,Longbourn,,,,,,,
azure,S,scan/v6,2026-05-13T20:12:23.271119+00:00,2,3580000,30660.756041877903,,,4,,,,30645.68612491712,15.069916960783303,3580000,446535,16,v6,Longbourn,,,,,,,
azure,S,scan/v6,2026-05-13T20:12:23.271119+00:00,3,3580000,30550.83675007336,,,4,,,,30540.189792052843,10.64695802051574,3580000,446535,16,v6,Longbourn,,,,,,,
azure,S,scan/v6,2026-05-13T20:12:23.271119+00:00,4,3580000,28153.52004102897,,,4,,,,28149.30375001859,4.216291010379791,3580000,446535,16,v6,Longbourn,,,,,,,
azure,S,scan/v6,2026-05-13T20:12:23.271119+00:00,5,3580000,29141.2961659953,,,4,,,,29133.407665998675,7.888499996624887,3580000,446535,16,v6,Longbourn,,,,,,,
azure,S,scan/v7,2026-05-13T20:12:23.271119+00:00,1,3580000,27058.340958086774,,,4,,,,27042.22333303187,16.11762505490333,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
azure,S,scan/v7,2026-05-13T20:12:23.271119+00:00,2,3580000,32270.535625051707,,,4,,,,32251.856500050053,18.67912500165403,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
azure,S,scan/v7,2026-05-13T20:12:23.271119+00:00,3,3580000,32787.79291594401,,,4,,,,32779.609165969305,8.183749974705279,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
azure,S,scan/v7,2026-05-13T20:12:23.271119+00:00,4,3580000,30134.39183391165,,,4,,,,30127.60624999646,6.785583915188909,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
azure,S,scan/v7,2026-05-13T20:12:23.271119+00:00,5,3580000,29115.280041936785,,,4,,,,29104.19408301823,11.085958918556571,3580000,223416,1,v7,,dramatic_hand_flex,,,,,,
s3,M,download,2026-05-16T08:03:20.024271+00:00,1,17900000,210892.91941700503,5002582142,4770.834104537964,18,265.046339140998,22.62206866748545,,,,,,,,,,,,,,,
s3,M,download,2026-05-16T08:03:20.024271+00:00,2,17900000,193114.81104099948,5002582142,4770.834104537964,18,265.046339140998,24.704651491102286,,,,,,,,,,,,,,,
s3,M,download,2026-05-16T08:03:20.024271+00:00,3,17900000,179897.54995900148,5002582142,4770.834104537964,18,265.046339140998,26.519728065364056,,,,,,,,,,,,,,,
s3,M,download,2026-05-16T08:03:20.024271+00:00,4,17900000,183626.93641700025,5002582142,4770.834104537964,18,265.046339140998,25.981123454043956,,,,,,,,,,,,,,,
s3,M,download,2026-05-16T08:03:20.024271+00:00,5,17900000,199793.3941250012,5002582142,4770.834104537964,18,265.046339140998,23.878838063850502,,,,,,,,,,,,,,,
s3,M,scan/v1,2026-05-16T08:25:17.904820+00:00,1,17900000,227197.40341700526,,,18,,,,227157.6079170045,39.79550000076415,17900000,1114572,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,M,scan/v1,2026-05-16T08:25:17.904820+00:00,2,17900000,163427.70337499678,,,18,,,,163407.42825000052,20.275124996260274,17900000,1114572,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,M,scan/v1,2026-05-16T08:25:17.904820+00:00,3,17900000,170897.10004199878,,,18,,,,170872.3087920007,24.79124999808846,17900000,1114572,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,M,scan/v1,2026-05-16T08:25:17.904820+00:00,4,17900000,183119.59291700623,,,18,,,,183096.42058300233,23.172334003902506,17900000,1114572,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,M,scan/v1,2026-05-16T08:25:17.904820+00:00,5,17900000,194831.7765000029,,,18,,,,194807.76300000434,24.01349999854574,17900000,1114572,16,v1,Pemberley,,,,1812-01-01,1812-07-01,,
s3,M,scan/v2,2026-05-16T08:44:20.309336+00:00,1,17900000,163569.0960840002,,,18,,,,163546.26645900134,22.829624998848885,17900000,652316,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,M,scan/v2,2026-05-16T08:44:20.309336+00:00,2,17900000,148427.94766600127,,,18,,,,148411.0162500001,16.931416001170874,17900000,652316,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,M,scan/v2,2026-05-16T08:44:20.309336+00:00,3,17900000,142325.41216700338,,,18,,,,142301.46654200507,23.945624998304993,17900000,652316,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,M,scan/v2,2026-05-16T08:44:20.309336+00:00,4,17900000,165030.67245800048,,,18,,,,165013.79208300204,16.88037499843631,17900000,652316,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,M,scan/v2,2026-05-16T08:44:20.309336+00:00,5,17900000,156084.30733300338,,,18,,,,156067.4959579992,16.811375004181173,17900000,652316,1,v2,,ball_attendance,,,1812-06-01,1812-12-31,,
s3,M,scan/v3,2026-05-16T09:03:16.378426+00:00,1,17900000,168990.15866599802,,,18,,,,168981.65249999875,8.506165999278892,17900000,139798,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,M,scan/v3,2026-05-16T09:03:16.378426+00:00,2,17900000,146993.56741700467,,,18,,,,146953.23733400437,40.330083000299055,17900000,139798,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,M,scan/v3,2026-05-16T09:03:16.378426+00:00,3,17900000,152835.904708998,,,18,,,,152832.55637499678,3.348334001202602,17900000,139798,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,M,scan/v3,2026-05-16T09:03:16.378426+00:00,4,17900000,136312.33012599114,,,18,,,,136304.8100839951,7.520041996031068,17900000,139798,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,M,scan/v3,2026-05-16T09:03:16.378426+00:00,5,17900000,147185.86329199752,,,18,,,,147182.12837499595,3.7349170015659183,17900000,139798,16,v3,Pemberley,,Mr. Darcy,,,,,
s3,M,scan/v4,2026-05-16T09:18:05.689588+00:00,1,17900000,153981.16462500184,,,18,,,,153968.40987500036,12.754750001477078,17900000,92902,1,v4,,proposal_rejected,,mortified,,,,
s3,M,scan/v4,2026-05-16T09:18:05.689588+00:00,2,17900000,145448.53216700722,,,18,,,,145444.65912500164,3.8730420055799186,17900000,92902,1,v4,,proposal_rejected,,mortified,,,,
s3,M,scan/v4,2026-05-16T09:18:05.689588+00:00,3,17900000,157392.337665995,,,18,,,,157387.4497500001,4.887915994913783,17900000,92902,1,v4,,proposal_rejected,,mortified,,,,
s3,M,scan/v4,2026-05-16T09:18:05.689588+00:00,4,17900000,149223.51237399562,,,18,,,,149219.11716599425,4.39520800136961,17900000,92902,1,v4,,proposal_rejected,,mortified,,,,
s3,M,scan/v4,2026-05-16T09:18:05.689588+00:00,5,17900000,161582.5530410002,,,18,,,,161564.2413329988,18.311708001419902,17900000,92902,1,v4,,proposal_rejected,,mortified,,,,
s3,M,scan/v5,2026-05-16T09:41:54.623331+00:00,1,17900000,171951.04166600504,,,18,,,,171714.70104100445,236.34062500059372,17900000,9023560,16,v5,,,,,1812-03-01,1812-09-01,,
s3,M,scan/v5,2026-05-16T09:41:54.623331+00:00,2,17900000,163547.66112399375,,,18,,,,163371.34333299764,176.31779099610867,17900000,9023560,16,v5,,,,,1812-03-01,1812-09-01,,
s3,M,scan/v5,2026-05-16T09:41:54.623331+00:00,3,17900000,155213.00291599619,,,18,,,,155036.2812500025,176.7216659936821,17900000,9023560,16,v5,,,,,1812-03-01,1812-09-01,,
s3,M,scan/v5,2026-05-16T09:41:54.623331+00:00,4,17900000,144992.318083001,,,18,,,,144808.04599999828,184.27208300272468,17900000,9023560,16,v5,,,,,1812-03-01,1812-09-01,,
s3,M,scan/v5,2026-05-16T09:41:54.623331+00:00,5,17900000,175048.3022499975,,,18,,,,174748.34383300185,299.9584169956506,17900000,9023560,16,v5,,,,,1812-03-01,1812-09-01,,
s3,M,scan/v6,2026-05-16T10:00:04.800615+00:00,1,17900000,160242.15162499604,,,18,,,,160211.57258399762,30.57904099841835,17900000,2236458,16,v6,Longbourn,,,,,,,
s3,M,scan/v6,2026-05-16T10:00:04.800615+00:00,2,17900000,154989.30062398722,,,18,,,,154962.6729159936,26.627707993611693,17900000,2236458,16,v6,Longbourn,,,,,,,
s3,M,scan/v6,2026-05-16T10:00:04.800615+00:00,3,17900000,140874.92995799403,,,18,,,,140850.49216699554,24.437790998490527,17900000,2236458,16,v6,Longbourn,,,,,,,
s3,M,scan/v6,2026-05-16T10:00:04.800615+00:00,4,17900000,151987.54829200334,,,18,,,,151961.98566700332,25.56262500002049,17900000,2236458,16,v6,Longbourn,,,,,,,
s3,M,scan/v6,2026-05-16T10:00:04.800615+00:00,5,17900000,151449.0247499998,,,18,,,,151424.25250000088,24.77224999893224,17900000,2236458,16,v6,Longbourn,,,,,,,
s3,M,scan/v7,2026-05-16T10:14:16.173377+00:00,1,17900000,144575.58058300492,,,18,,,,144561.63450000167,13.946083003247622,17900000,1119523,1,v7,,dramatic_hand_flex,,,,,,
s3,M,scan/v7,2026-05-16T10:14:16.173377+00:00,2,17900000,139255.28399999894,,,18,,,,139245.41712499922,9.866874999715947,17900000,1119523,1,v7,,dramatic_hand_flex,,,,,,
s3,M,scan/v7,2026-05-16T10:14:16.173377+00:00,3,17900000,141239.0982500001,,,18,,,,141230.82074999547,8.277500004624017,17900000,1119523,1,v7,,dramatic_hand_flex,,,,,,
s3,M,scan/v7,2026-05-16T10:14:16.173377+00:00,4,17900000,138137.37366600253,,,18,,,,138130.1105829989,7.263083003635984,17900000,1119523,1,v7,,dramatic_hand_flex,,,,,,
s3,M,scan/v7,2026-05-16T10:14:16.173377+00:00,5,17900000,131433.24224999378,,,18,,,,131422.67654199532,10.565707998466678,17900000,1119523,1,v7,,dramatic_hand_flex,,,,,,
s3,L,download,2026-05-16T10:38:26.656494+00:00,1,35800000,297376.0849159953,10005588260,9542.0725440979,36,265.0575706693861,32.087558576855315,,,,,,,,,,,,,,,
s3,L,download,2026-05-16T10:38:26.656494+00:00,2,35800000,371726.29720799887,10005588260,9542.0725440979,36,265.0575706693861,25.669619329510734,,,,,,,,,,,,,,,
